,symbol,exchange,symbol_on_exchange,base_asset,quote_asset,expire_at,has_buy_sell_data,is_perpetual,margined,oi_lq_vol_denominated_in,has_long_short_ratio_data,has_ohlcv_data
528,HIFIUSDT_PERP.A,A,HIFIUSDT,HIFI,USDT,,True,True,STABLE,BASE_ASSET,True,True
529,FRONTUSDT.6,6,FRONTUSDT,FRONT,USDT,,True,True,STABLE,BASE_ASSET,True,True
530,GLMRUSDT_PERP.A,A,GLMRUSDT,GLMR,USDT,,True,True,STABLE,BASE_ASSET,True,True
531,BICOUSDT_PERP.A,A,BICOUSDT,BICO,USDT,,True,True,STABLE,BASE_ASSET,True,True
532,BIGTIMEUSDT.6,6,BIGTIMEUSDT,BIGTIME,USDT,,True,True,STABLE,BASE_ASSET,True,True
533,WSMUSDT.6,6,WSMUSDT,WSM,USDT,,True,True,STABLE,BASE_ASSET,True,True
534,BSVUSDT_PERP.A,A,BSVUSDT,BSV,USDT,,True,True,STABLE,BASE_ASSET,True,True
535,10000STARLUSDT.6,6,10000STARLUSDT,10000STARL,USDT,,True,True,STABLE,BASE_ASSET,True,True
536,ORBSUSDT.6,6,ORBSUSDT,ORBS,USDT,,True,True,STABLE,BASE_ASSET,True,True
537,PERP_THETA_USDT.W,W,PERP_THETA_USDT,THETA,USDT,,True,True,STABLE,BASE_ASSET,False,True
538,WAXPUSDT_PERP.4,4,WAXP-USDT,WAXP,USDT,,True,True,STABLE,BASE_ASSET,False,True
539,BTC-27SEP24.2,2,BTC-27SEP24,BTC,USD,1727424000000.0,True,False,COIN,QUOTE_ASSET,False,True
540,pf_stxusd.K,K,pf_stxusd,STX,USD,,True,True,STABLE,BASE_ASSET,False,True
541,PERP_STMX_USDT.W,W,PERP_STMX_USDT,STMX,USDT,,True,True,STABLE,BASE_ASSET,False,True
542,pf_dashusd.K,K,pf_dashusd,DASH,USD,,True,True,STABLE,BASE_ASSET,False,True
543,COMPUSDT_PERP.3,3,COMP-USDT-SWAP,COMP,USDT,,True,True,STABLE,BASE_ASSET,False,True
544,PERP_UNI_USDT.W,W,PERP_UNI_USDT,UNI,USDT,,True,True,STABLE,BASE_ASSET,False,True
545,BIGTIME_USDT.Y,Y,BIGTIME_USDT,BIGTIME,USDT,,True,True,STABLE,BASE_ASSET,False,True
546,JASMY_USDT.Y,Y,JASMY_USDT,JASMY,USDT,,True,True,STABLE,BASE_ASSET,False,True
547,STRAX_USDT.Y,Y,STRAX_USDT,STRAX,USDT,,True,True,STABLE,BASE_ASSET,False,True
548,SSVUSDT_PERP.4,4,SSV-USDT,SSV,USDT,,True,True,STABLE,BASE_ASSET,False,True
549,DOGEUSDT_PERP.F,F,DOGEF0:USTF0,DOGE,USDT,,True,True,STABLE,BASE_ASSET,False,True
550,PERP_AR_USDT.W,W,PERP_AR_USDT,AR,USDT,,True,True,STABLE,BASE_ASSET,False,True
551,ACHUSDT_PERP.4,4,ACH-USDT,ACH,USDT,,True,True,STABLE,BASE_ASSET,False,True
552,XRP_USDC-PERPETUAL.2,2,XRP_USDC-PERPETUAL,XRP,USDC,,True,True,STABLE,BASE_ASSET,False,True
553,ZIL_USDT.Y,Y,ZIL_USDT,ZIL,USDT,,True,True,STABLE,BASE_ASSET,False,True
554,pf_ldousd.K,K,pf_ldousd,LDO,USD,,True,True,STABLE,BASE_ASSET,False,True
555,GMT_USDT.Y,Y,GMT_USDT,GMT,USDT,,True,True,STABLE,BASE_ASSET,False,True
556,LUNAUSDT_PERP.4,4,LUNA-USDT,LUNA,USDT,,True,True,STABLE,BASE_ASSET,False,True
557,XRPBTC_PERP.F,F,XRPF0:BTCF0,XRP,BTC,,True,True,STABLE,BASE_ASSET,False,True
558,OGN_USDT.Y,Y,OGN_USDT,OGN,USDT,,True,True,STABLE,BASE_ASSET,False,True
559,XRPUSD_PERP.4,4,XRP-USD,XRP,USD,,True,True,COIN,QUOTE_ASSET,False,True
560,MANA_USDT.Y,Y,MANA_USDT,MANA,USDT,,True,True,STABLE,BASE_ASSET,False,True
561,pf_audiousd.K,K,pf_audiousd,AUDIO,USD,,True,True,STABLE,BASE_ASSET,False,True
562,EGLD_USDT.Y,Y,EGLD_USDT,EGLD,USDT,,True,True,STABLE,BASE_ASSET,False,True
563,fi_ethusd_231229.K,K,fi_ethusd_231229,ETH,USD,1703865600000.0,True,False,COIN,QUOTE_ASSET,False,True
564,pf_filusd.K,K,pf_filusd,FIL,USD,,True,True,STABLE,BASE_ASSET,False,True
565,pf_thetausd.K,K,pf_thetausd,THETA,USD,,True,True,STABLE,BASE_ASSET,False,True
566,DODO_USDT.Y,Y,DODO_USDT,DODO,USDT,,True,True,STABLE,BASE_ASSET,False,True
567,PERP_WLD_USDT.W,W,PERP_WLD_USDT,WLD,USDT,,True,True,STABLE,BASE_ASSET,False,True
568,pf_defiusd.K,K,pf_defiusd,DEFI,USD,,True,True,STABLE,BASE_ASSET,False,True
569,LTCBTC_PERP.F,F,LTCF0:BTCF0,LTC,BTC,,True,True,STABLE,BASE_ASSET,False,True
570,BTCUSDH24.6,6,BTCUSDH24,BTC,USD,1711699200000.0,True,False,COIN,QUOTE_ASSET,False,True
571,pf_balusd.K,K,pf_balusd,BAL,USD,,True,True,STABLE,BASE_ASSET,False,True
572,SUSHIUSD_PERP.3,3,SUSHI-USD-SWAP,SUSHI,USD,,True,True,COIN,QUOTE_ASSET,False,True
573,GALUSDT_PERP.4,4,GAL-USDT,GAL,USDT,,True,True,STABLE,BASE_ASSET,False,True
574,BLURUSDT_PERP.0,0,BLURUSDT,BLUR,USDT,,True,True,STABLE,BASE_ASSET,False,True
575,RDNTUSDT_PERP.3,3,RDNT-USDT-SWAP,RDNT,USDT,,True,True,STABLE,BASE_ASSET,False,True
576,SOL_USDT.Y,Y,SOL_USDT,SOL,USDT,,True,True,STABLE,BASE_ASSET,False,True
577,XVS_USDT.Y,Y,XVS_USDT,XVS,USDT,,True,True,STABLE,BASE_ASSET,False,True
578,APEUSDT_PERP.0,0,APEUSDT,APE,USDT,,True,True,STABLE,BASE_ASSET,False,True
579,FTT_USDT.Y,Y,FTT_USDT,FTT,USDT,,True,True,STABLE,BASE_ASSET,False,True
580,MDXUSDT_PERP.4,4,MDX-USDT,MDX,USDT,,True,True,STABLE,BASE_ASSET,False,True
581,DASHUSD_PERP.3,3,DASH-USD-SWAP,DASH,USD,,True,True,COIN,QUOTE_ASSET,False,True
582,BTC-USD.8,8,BTC-USD,BTC,USD,,True,True,STABLE,BASE_ASSET,False,True
583,ATOMUSD_PERP.3,3,ATOM-USD-SWAP,ATOM,USD,,True,True,COIN,QUOTE_ASSET,False,True
584,WOO_USDT.Y,Y,WOO_USDT,WOO,USDT,,True,True,STABLE,BASE_ASSET,False,True
585,ACH_USDT.Y,Y,ACH_USDT,ACH,USDT,,True,True,STABLE,BASE_ASSET,False,True
586,FILUSD_PERP.3,3,FIL-USD-SWAP,FIL,USD,,True,True,COIN,QUOTE_ASSET,False,True
587,KISHUUSDT_PERP.3,3,KISHU-USDT-SWAP,KISHU,USDT,,True,True,STABLE,BASE_ASSET,False,True
588,ETCUSDT_PERP.F,F,ETCF0:USTF0,ETC,USDT,,True,True,STABLE,BASE_ASSET,False,True
589,GALAUSDT_PERP.3,3,GALA-USDT-SWAP,GALA,USDT,,True,True,STABLE,BASE_ASSET,False,True
590,GMTUSDT_PERP.4,4,GMT-USDT,GMT,USDT,,True,True,STABLE,BASE_ASSET,False,True
591,SUIUSDT_PERP.3,3,SUI-USDT-SWAP,SUI,USDT,,True,True,STABLE,BASE_ASSET,False,True
592,LINK_USDT.Y,Y,LINK_USDT,LINK,USDT,,True,True,STABLE,BASE_ASSET,False,True
593,PERP_APT_USDT.W,W,PERP_APT_USDT,APT,USDT,,True,True,STABLE,BASE_ASSET,False,True
594,APEUSDT_PERP.3,3,APE-USDT-SWAP,APE,USDT,,True,True,STABLE,BASE_ASSET,False,True
595,OPUSDT_PERP.4,4,OP-USDT,OP,USDT,,True,True,STABLE,BASE_ASSET,False,True
596,MASKUSDT_PERP.4,4,MASK-USDT,MASK,USDT,,True,True,STABLE,BASE_ASSET,False,True
597,ff_ethusd_231027.K,K,ff_ethusd_231027,ETH,USD,1698393600000.0,True,False,STABLE,BASE_ASSET,False,True
598,PEOPLEUSDT_PERP.4,4,PEOPLE-USDT,PEOPLE,USDT,,True,True,STABLE,BASE_ASSET,False,True
599,QNT_USDT.Y,Y,QNT_USDT,QNT,USDT,,True,True,STABLE,BASE_ASSET,False,True
600,CVX_USDT.Y,Y,CVX_USDT,CVX,USDT,,True,True,STABLE,BASE_ASSET,False,True
601,XLMUSDT_PERP.F,F,XLMF0:USTF0,XLM,USDT,,True,True,STABLE,BASE_ASSET,False,True
602,PERP_BTC_USDT.W,W,PERP_BTC_USDT,BTC,USDT,,True,True,STABLE,BASE_ASSET,False,True
603,EGLDUSDT_PERP.F,F,EGLDF0:USTF0,EGLD,USDT,,True,True,STABLE,BASE_ASSET,False,True
604,STGUSDT_PERP.F,F,STGF0:USTF0,STG,USDT,,True,True,STABLE,BASE_ASSET,False,True
605,XLM-USD.8,8,XLM-USD,XLM,USD,,True,True,STABLE,BASE_ASSET,False,True
606,pf_icpusd.K,K,pf_icpusd,ICP,USD,,True,True,STABLE,BASE_ASSET,False,True
607,PERP_CHZ_USDT.W,W,PERP_CHZ_USDT,CHZ,USDT,,True,True,STABLE,BASE_ASSET,False,True
608,ETHUSDT_PERP.F,F,ETHF0:USTF0,ETH,USDT,,True,True,STABLE,BASE_ASSET,False,True
609,pf_maskusd.K,K,pf_maskusd,MASK,USD,,True,True,STABLE,BASE_ASSET,False,True
610,PERP_CFX_USDT.W,W,PERP_CFX_USDT,CFX,USDT,,True,True,STABLE,BASE_ASSET,False,True
611,POGAI_USDT.Y,Y,POGAI_USDT,POGAI,USDT,,True,True,STABLE,BASE_ASSET,False,True
612,1INCHUSDT_PERP.3,3,1INCH-USDT-SWAP,1INCH,USDT,,True,True,STABLE,BASE_ASSET,False,True
613,PERP_HFT_USDT.W,W,PERP_HFT_USDT,HFT,USDT,,True,True,STABLE,BASE_ASSET,False,True
614,PERP_STORJ_USDT.W,W,PERP_STORJ_USDT,STORJ,USDT,,True,True,STABLE,BASE_ASSET,False,True
615,ADA_USDT.Y,Y,ADA_USDT,ADA,USDT,,True,True,STABLE,BASE_ASSET,False,True
616,1INCHUSD_PERP.3,3,1INCH-USD-SWAP,1INCH,USD,,True,True,COIN,QUOTE_ASSET,False,True
617,GAL_USDT.Y,Y,GAL_USDT,GAL,USDT,,True,True,STABLE,BASE_ASSET,False,True
618,PEPEUSDT_PERP.0,0,PEPEUSDT,PEPE,USDT,,True,True,STABLE,BASE_ASSET,False,True
619,AVAXUSD_PERP.3,3,AVAX-USD-SWAP,AVAX,USD,,True,True,COIN,QUOTE_ASSET,False,True
620,BEL_USDT.Y,Y,BEL_USDT,BEL,USDT,,True,True,STABLE,BASE_ASSET,False,True
621,MANAUSDT_PERP.3,3,MANA-USDT-SWAP,MANA,USDT,,True,True,STABLE,BASE_ASSET,False,True
622,RNDRUSDT_PERP.3,3,RNDR-USDT-SWAP,RNDR,USDT,,True,True,STABLE,BASE_ASSET,False,True
623,WLDUSDT_PERP.4,4,WLD-USDT,WLD,USDT,,True,True,STABLE,BASE_ASSET,False,True
624,PERP_TON_USDT.W,W,PERP_TON_USDT,TON,USDT,,True,True,STABLE,BASE_ASSET,False,True
625,AGLDUSDT_PERP.3,3,AGLD-USDT-SWAP,AGLD,USDT,,True,True,STABLE,BASE_ASSET,False,True
626,PERP_SKL_USDT.W,W,PERP_SKL_USDT,SKL,USDT,,True,True,STABLE,BASE_ASSET,False,True
627,ARKM_USDT.Y,Y,ARKM_USDT,ARKM,USDT,,True,True,STABLE,BASE_ASSET,False,True
628,ENJ_USDT.Y,Y,ENJ_USDT,ENJ,USDT,,True,True,STABLE,BASE_ASSET,False,True
629,GARI_USDT.Y,Y,GARI_USDT,GARI,USDT,,True,True,STABLE,BASE_ASSET,False,True
630,LOOMUSDT_PERP.0,0,LOOMUSDT,LOOM,USDT,,True,True,STABLE,BASE_ASSET,False,True
631,ZRXUSDT_PERP.3,3,ZRX-USDT-SWAP,ZRX,USDT,,True,True,STABLE,BASE_ASSET,False,True
632,ORDI_USDT.Y,Y,ORDI_USDT,ORDI,USDT,,True,True,STABLE,BASE_ASSET,False,True
633,BNBUSDT_PERP.0,0,BNBUSDT,BNB,USDT,,True,True,STABLE,BASE_ASSET,False,True
634,FILUSD_PERP.0,0,FILUSD,FIL,USD,,True,True,COIN,CONTRACTS,False,True
635,SHIBUSDT_PERP.4,4,SHIB-USDT,SHIB,USDT,,True,True,STABLE,BASE_ASSET,False,True
636,RVN_USDT.Y,Y,RVN_USDT,RVN,USDT,,True,True,STABLE,BASE_ASSET,False,True
637,PERP_ENS_USDT.W,W,PERP_ENS_USDT,ENS,USDT,,True,True,STABLE,BASE_ASSET,False,True
638,BTCUSD_PERP.4,4,BTC-USD,BTC,USD,,True,True,COIN,QUOTE_ASSET,False,True
639,ETHUSDH24.6,6,ETHUSDH24,ETH,USD,1711699200000.0,True,False,COIN,QUOTE_ASSET,False,True
640,pf_kavausd.K,K,pf_kavausd,KAVA,USD,,True,True,STABLE,BASE_ASSET,False,True
641,TRX_USDT.Y,Y,TRX_USDT,TRX,USDT,,True,True,STABLE,BASE_ASSET,False,True
642,WEMIX_USDT.Y,Y,WEMIX_USDT,WEMIX,USDT,,True,True,STABLE,BASE_ASSET,False,True
643,TRXUSDT_PERP.3,3,TRX-USDT-SWAP,TRX,USDT,,True,True,STABLE,BASE_ASSET,False,True
644,DOGE_USDT.Y,Y,DOGE_USDT,DOGE,USDT,,True,True,STABLE,BASE_ASSET,False,True
645,KAVA_USDT.Y,Y,KAVA_USDT,KAVA,USDT,,True,True,STABLE,BASE_ASSET,False,True
646,BSVUSDT_PERP.4,4,BSV-USDT,BSV,USDT,,True,True,STABLE,BASE_ASSET,False,True
647,pf_blurusd.K,K,pf_blurusd,BLUR,USD,,True,True,STABLE,BASE_ASSET,False,True
648,ORDIUSDT_PERP.4,4,ORDI-USDT,ORDI,USDT,,True,True,STABLE,BASE_ASSET,False,True
649,LUNAUSD_PERP.0,0,LUNAUSD,LUNA,USD,,True,True,COIN,CONTRACTS,False,True
650,TRYUSDT_PERP.F,F,TRYF0:USTF0,TRY,USDT,,True,True,STABLE,BASE_ASSET,False,True
651,MAV_USDT.Y,Y,MAV_USDT,MAV,USDT,,True,True,STABLE,BASE_ASSET,False,True
652,MANAUSDT_PERP.4,4,MANA-USDT,MANA,USDT,,True,True,STABLE,BASE_ASSET,False,True
653,XMRUSDT_PERP.4,4,XMR-USDT,XMR,USDT,,True,True,STABLE,BASE_ASSET,False,True
654,pf_arbusd.K,K,pf_arbusd,ARB,USD,,True,True,STABLE,BASE_ASSET,False,True
655,ORBS_USDT.Y,Y,ORBS_USDT,ORBS,USDT,,True,True,STABLE,BASE_ASSET,False,True
656,BNB_USDT.Y,Y,BNB_USDT,BNB,USDT,,True,True,STABLE,BASE_ASSET,False,True
657,AMPUSDT_PERP.F,F,AMPF0:USTF0,AMPL,USDT,,True,True,STABLE,BASE_ASSET,False,True
658,LOOKS_USDT.Y,Y,LOOKS_USDT,LOOKS,USDT,,True,True,STABLE,BASE_ASSET,False,True
659,BONEUSDT_PERP.0,0,BONEUSDT,BONE,USDT,,True,True,STABLE,BASE_ASSET,False,True
660,MC_USDT.Y,Y,MC_USDT,MC,USDT,,True,True,STABLE,BASE_ASSET,False,True
661,HT_USDT.Y,Y,HT_USDT,HT,USDT,,True,True,STABLE,BASE_ASSET,False,True
662,NEARUSDT_PERP.3,3,NEAR-USDT-SWAP,NEAR,USDT,,True,True,STABLE,BASE_ASSET,False,True
663,NKNUSDT_PERP.4,4,NKN-USDT,NKN,USDT,,True,True,STABLE,BASE_ASSET,False,True
664,QTUM_USDT.Y,Y,QTUM_USDT,QTUM,USDT,,True,True,STABLE,BASE_ASSET,False,True
665,LPTUSDT_PERP.4,4,LPT-USDT,LPT,USDT,,True,True,STABLE,BASE_ASSET,False,True
666,GRT_USDT.Y,Y,GRT_USDT,GRT,USDT,,True,True,STABLE,BASE_ASSET,False,True
667,CROUSD_PERP.0,0,CROUSD,CRO,USD,,True,True,COIN,CONTRACTS,False,True
668,FILUSDT_PERP.0,0,FILUSDT,FIL,USDT,,True,True,STABLE,BASE_ASSET,False,True
669,ETH-27SEP24.2,2,ETH-27SEP24,ETH,USD,1727424000000.0,True,False,COIN,QUOTE_ASSET,False,True
670,RENUSDT_PERP.3,3,REN-USDT-SWAP,REN,USDT,,True,True,STABLE,BASE_ASSET,False,True
671,LIT_USDT.Y,Y,LIT_USDT,LIT,USDT,,True,True,STABLE,BASE_ASSET,False,True
672,pf_antusd.K,K,pf_antusd,ANT,USD,,True,True,STABLE,BASE_ASSET,False,True
673,MKRUSDT_PERP.3,3,MKR-USDT-SWAP,MKR,USDT,,True,True,STABLE,BASE_ASSET,False,True
674,RACA_USDT.Y,Y,RACA_USDT,RACA,USDT,,True,True,STABLE,BASE_ASSET,False,True
675,pf_1inchusd.K,K,pf_1inchusd,1INCH,USD,,True,True,STABLE,BASE_ASSET,False,True
676,PERP_ARKM_USDT.W,W,PERP_ARKM_USDT,ARKM,USDT,,True,True,STABLE,BASE_ASSET,False,True
677,PERP_MANA_USDT.W,W,PERP_MANA_USDT,MANA,USDT,,True,True,STABLE,BASE_ASSET,False,True
678,AXSUSDT_PERP.F,F,AXSF0:USTF0,AXS,USDT,,True,True,STABLE,BASE_ASSET,False,True
679,LTCUSDT_PERP.4,4,LTC-USDT,LTC,USDT,,True,True,STABLE,BASE_ASSET,False,True
680,RPL_USDT.Y,Y,RPL_USDT,RPL,USDT,,True,True,STABLE,BASE_ASSET,False,True
681,EGLDUSDT_PERP.3,3,EGLD-USDT-SWAP,EGLD,USDT,,True,True,STABLE,BASE_ASSET,False,True
682,PERP_DYDX_USDT.W,W,PERP_DYDX_USDT,DYDX,USDT,,True,True,STABLE,BASE_ASSET,False,True
683,pf_stgusd.K,K,pf_stgusd,STG,USD,,True,True,STABLE,BASE_ASSET,False,True
684,FLOKIUSDT_PERP.4,4,FLOKI-USDT,FLOKI,USDT,,True,True,STABLE,BASE_ASSET,False,True
685,ETHUSD.7,7,ETHUSD,ETH,USD,,True,True,STABLE,BASE_ASSET,False,True
686,CYBERUSDT_PERP.0,0,CYBERUSDT,CYBER,USDT,,True,True,STABLE,BASE_ASSET,False,True
687,IMX_USDT.Y,Y,IMX_USDT,IMX,USDT,,True,True,STABLE,BASE_ASSET,False,True
688,BLUR_USDT.Y,Y,BLUR_USDT,BLUR,USDT,,True,True,STABLE,BASE_ASSET,False,True
689,BIGTIMEUSDT_PERP.0,0,BIGTIMEUSDT,BIGTIME,USDT,,True,True,STABLE,BASE_ASSET,False,True
690,EOSUSDT_PERP.F,F,EOSF0:USTF0,EOS,USDT,,True,True,STABLE,BASE_ASSET,False,True
691,WIN_USDT.Y,Y,WIN_USDT,WIN,USDT,,True,True,STABLE,BASE_ASSET,False,True
692,pf_minausd.K,K,pf_minausd,MINA,USD,,True,True,STABLE,BASE_ASSET,False,True
693,ORBSUSDT_PERP.0,0,ORBSUSDT,ORBS,USDT,,True,True,STABLE,BASE_ASSET,False,True
694,pf_icxusd.K,K,pf_icxusd,ICX,USD,,True,True,STABLE,BASE_ASSET,False,True
695,PERP_SSV_USDT.W,W,PERP_SSV_USDT,SSV,USDT,,True,True,STABLE,BASE_ASSET,False,True
696,SUSHIUSDT_PERP.4,4,SUSHI-USDT,SUSHI,USDT,,True,True,STABLE,BASE_ASSET,False,True
697,pf_solusd.K,K,pf_solusd,SOL,USD,,True,True,STABLE,BASE_ASSET,False,True
698,BSV_USDT.Y,Y,BSV_USDT,BSV,USDT,,True,True,STABLE,BASE_ASSET,False,True
699,SUSHIUSDT_PERP.3,3,SUSHI-USDT-SWAP,SUSHI,USDT,,True,True,STABLE,BASE_ASSET,False,True
700,SEIUSDT_PERP.4,4,SEI-USDT,SEI,USDT,,True,True,STABLE,BASE_ASSET,False,True
701,AVAX_USDC-PERPETUAL.2,2,AVAX_USDC-PERPETUAL,AVAX,USDC,,True,True,STABLE,BASE_ASSET,False,True
702,FRONT_USDT.Y,Y,FRONT_USDT,FRONT,USDT,,True,True,STABLE,BASE_ASSET,False,True
703,DOGEUSDT_PERP.3,3,DOGE-USDT-SWAP,DOGE,USDT,,True,True,STABLE,BASE_ASSET,False,True
704,ETHUSD_ETH.0,0,ETHUSD_ETH,ETH,USD,,True,True,COIN,QUOTE_ASSET,False,True
705,MATICUSDT_PERP.0,0,MATICUSDT,MATIC,USDT,,True,True,STABLE,BASE_ASSET,False,True
706,BSVUSDT_PERP.3,3,BSV-USDT-SWAP,BSV,USDT,,True,True,STABLE,BASE_ASSET,False,True
707,IOSTUSDT_PERP.3,3,IOST-USDT-SWAP,IOST,USDT,,True,True,STABLE,BASE_ASSET,False,True
708,pf_mkrusd.K,K,pf_mkrusd,MKR,USD,,True,True,STABLE,BASE_ASSET,False,True
709,LTCUSDT_PERP.3,3,LTC-USDT-SWAP,LTC,USDT,,True,True,STABLE,BASE_ASSET,False,True
710,OMGUSDT_PERP.3,3,OMG-USDT-SWAP,OMG,USDT,,True,True,STABLE,BASE_ASSET,False,True
711,pf_lrcusd.K,K,pf_lrcusd,LRC,USD,,True,True,STABLE,BASE_ASSET,False,True
712,HBAR_USDT.Y,Y,HBAR_USDT,HBAR,USDT,,True,True,STABLE,BASE_ASSET,False,True
713,PERPUSDT_PERP.3,3,PERP-USDT-SWAP,PERP,USDT,,True,True,STABLE,BASE_ASSET,False,True
714,PERP_BAND_USDT.W,W,PERP_BAND_USDT,BAND,USDT,,True,True,STABLE,BASE_ASSET,False,True
715,WINUSDT_PERP.4,4,WIN-USDT,WIN,USDT,,True,True,STABLE,BASE_ASSET,False,True
716,NFTUSDT_PERP.3,3,NFT-USDT-SWAP,NFT,USDT,,True,True,STABLE,BASE_ASSET,False,True
717,pf_usdcusd.K,K,pf_usdcusd,USDC,USD,,True,True,STABLE,BASE_ASSET,False,True
718,CYBERUSDT_PERP.4,4,CYBER-USDT,CYBER,USDT,,True,True,STABLE,BASE_ASSET,False,True
719,pf_rndrusd.K,K,pf_rndrusd,RNDR,USD,,True,True,STABLE,BASE_ASSET,False,True
720,ETHUSDT_PERP.0,0,ETHUSDT,ETH,USDT,,True,True,STABLE,BASE_ASSET,False,True
721,PERP_HOOK_USDT.W,W,PERP_HOOK_USDT,HOOK,USDT,,True,True,STABLE,BASE_ASSET,False,True
722,XAUTUSDT_PERP.F,F,XAUTF0:USTF0,XAUT,USDT,,True,True,STABLE,BASE_ASSET,False,True
723,pf_seiusd.K,K,pf_seiusd,SEI,USD,,True,True,STABLE,BASE_ASSET,False,True
724,pf_xbtusd.K,K,pf_xbtusd,BTC,USD,,True,True,STABLE,BASE_ASSET,False,True
725,WLD_USDT.Y,Y,WLD_USDT,WLD,USDT,,True,True,STABLE,BASE_ASSET,False,True
726,pf_arpausd.K,K,pf_arpausd,ARPA,USD,,True,True,STABLE,BASE_ASSET,False,True
727,pf_agldusd.K,K,pf_agldusd,AGLD,USD,,True,True,STABLE,BASE_ASSET,False,True
728,KAS_USDT.Y,Y,KAS_USDT,KAS,USDT,,True,True,STABLE,BASE_ASSET,False,True
729,LINKUSDT_PERP.F,F,LINKF0:USTF0,LINK,USDT,,True,True,STABLE,BASE_ASSET,False,True
730,CELO_USDT.Y,Y,CELO_USDT,CELO,USDT,,True,True,STABLE,BASE_ASSET,False,True
731,UNIUSD_PERP.3,3,UNI-USD-SWAP,UNI,USD,,True,True,COIN,QUOTE_ASSET,False,True
732,FIDA_USDT.Y,Y,FIDA_USDT,FIDA,USDT,,True,True,STABLE,BASE_ASSET,False,True
733,STORJUSDT_PERP.3,3,STORJ-USDT-SWAP,STORJ,USDT,,True,True,STABLE,BASE_ASSET,False,True
734,WOOUSDT_PERP.3,3,WOO-USDT-SWAP,WOO,USDT,,True,True,STABLE,BASE_ASSET,False,True
735,BCH-USD.8,8,BCH-USD,BCH,USD,,True,True,STABLE,BASE_ASSET,False,True
736,XBTV23.0,0,XBTV23,BTC,USD,1698408000000.0,True,False,COIN,QUOTE_ASSET,False,True
737,POWR_USDT.Y,Y,POWR_USDT,POWR,USDT,,True,True,STABLE,BASE_ASSET,False,True
738,PERP_TOMO_USDT.W,W,PERP_TOMO_USDT,TOMO,USDT,,True,True,STABLE,BASE_ASSET,False,True
739,OAX_USDT.Y,Y,OAX_USDT,OAX,USDT,,True,True,STABLE,BASE_ASSET,False,True
740,KSM_USDT.Y,Y,KSM_USDT,KSM,USDT,,True,True,STABLE,BASE_ASSET,False,True
741,APT_USDT.Y,Y,APT_USDT,APT,USDT,,True,True,STABLE,BASE_ASSET,False,True
742,pf_shibusd.K,K,pf_shibusd,SHIB,USD,,True,True,STABLE,BASE_ASSET,False,True
743,LADYSUSDT_PERP.4,4,LADYS-USDT,LADYS,USDT,,True,True,STABLE,BASE_ASSET,False,True
744,LINAUSDT_PERP.4,4,LINA-USDT,LINA,USDT,,True,True,STABLE,BASE_ASSET,False,True
745,ALGOUSDT_PERP.3,3,ALGO-USDT-SWAP,ALGO,USDT,,True,True,STABLE,BASE_ASSET,False,True
746,AIDOGEUSDT_PERP.3,3,AIDOGE-USDT-SWAP,AIDOGE,USDT,,True,True,STABLE,BASE_ASSET,False,True
747,ZECUSDT_PERP.F,F,ZECF0:USTF0,ZEC,USDT,,True,True,STABLE,BASE_ASSET,False,True
748,LADYS_USDT.Y,Y,LADYS_USDT,LADYS,USDT,,True,True,STABLE,BASE_ASSET,False,True
749,pf_aptusd.K,K,pf_aptusd,APT,USD,,True,True,STABLE,BASE_ASSET,False,True
750,ETHUSDC_PERP.3,3,ETH-USDC-SWAP,ETH,USDC,,True,True,STABLE,BASE_ASSET,False,True
751,pf_wavesusd.K,K,pf_wavesusd,WAVES,USD,,True,True,STABLE,BASE_ASSET,False,True
752,USDTUSDC_PERP.0,0,USDTUSDC,USDT,USDC,,True,True,COIN,CONTRACTS,False,True
753,AMB_USDT.Y,Y,AMB_USDT,AMB,USDT,,True,True,STABLE,BASE_ASSET,False,True
754,MATICUSDT_PERP.F,F,MATICF0:USTF0,MATIC,USDT,,True,True,STABLE,BASE_ASSET,False,True
755,QTUMUSDT_PERP.3,3,QTUM-USDT-SWAP,QTUM,USDT,,True,True,STABLE,BASE_ASSET,False,True
756,ZECUSD_PERP.3,3,ZEC-USD-SWAP,ZEC,USD,,True,True,COIN,QUOTE_ASSET,False,True
757,PEOPLE_USDT.Y,Y,PEOPLE_USDT,PEOPLE,USDT,,True,True,STABLE,BASE_ASSET,False,True
758,ETHBTC_PERP.F,F,ETHF0:BTCF0,ETH,BTC,,True,True,STABLE,BASE_ASSET,False,True
759,AVAX_USDT.Y,Y,AVAX_USDT,AVAX,USDT,,True,True,STABLE,BASE_ASSET,False,True
760,VELO_USDT.Y,Y,VELO_USDT,VELO,USDT,,True,True,STABLE,BASE_ASSET,False,True
761,CRVUSDT_PERP.3,3,CRV-USDT-SWAP,CRV,USDT,,True,True,STABLE,BASE_ASSET,False,True
762,MATICUSDT_PERP.4,4,MATIC-USDT,MATIC,USDT,,True,True,STABLE,BASE_ASSET,False,True
763,PERP_ICP_USDT.W,W,PERP_ICP_USDT,ICP,USDT,,True,True,STABLE,BASE_ASSET,False,True
764,DOGEUSD_PERP.3,3,DOGE-USD-SWAP,DOGE,USD,,True,True,COIN,QUOTE_ASSET,False,True
765,WSM_USDT.Y,Y,WSM_USDT,WSM,USDT,,True,True,STABLE,BASE_ASSET,False,True
